meta_DOI_URL;meta_authors;meta_year;meta_title;meta_journal;site_country;site_country_iso2;site_region_local;site_climate_zone;site_seismic_hazard;site_region_geoscheme;bldg_use_type;bldg_use_subtype;bldg_project_type;bldg_project_status;bldg_year_complete;bldg_year_complete_interval;bldg_users_total;bldg_area_definition;bldg_area_gfa;bldg_area_interval;bldg_floors_ag;bldg_floors_ag_interval;bldg_floors_bg;bldg_roof_type;bldg_area_value;bldg_area_specification;bldg_height;bldg_footprint;bldg_energy_class_general;bldg_energy_class_country;bldg_QTO_type;bldg_struct_type;lca_goal_scope;lca_reference_unit;lca_functional_unit;lca_RSP;lca_software;lca_database;lca_database_version;lca_database_other;lca_lcia_method;lca_model_type;scope_parts_1_ground;scope_parts_2_structure;scope_parts_3_secondary;scope_parts_4_finishes;scope_parts_5_mechanical;scope_parts_6_electrical;scope_parts_6+_renewables;scope_parts_7_facilities;scope_parts_8_fittings;scope_LCS_A123;scope_LCS_A4;scope_LCS_A5;scope_LCS_B1;scope_LCS_B2;scope_LCS_B3;scope_LCS_B4;scope_LCS_B5;scope_LCS_B6;scope_LCS_B7;scope_LCS_C1;scope_LCS_C2;scope_LCS_C3;scope_LCS_C4;scope_LCS_D;scope_handling_D;scope_LCS_B6_heating;scope_LCS_B6_ventilation;scope_LCS_B6_cooling;scope_LCS_B6_DHW;scope_LCS_B6_lighting;scope_LCS_B6_appliances;inv_energy_consumption;inv_energy_consumption_description;inv_energy_consumption_type;inv_mat_mass_total;inv_mat_mass_total_m2;inv_mat_mass_total_capita;inv_mat_mass_sum_top_5;inv_mat_mass_ratio;inv_mat_1_type;inv_mat_1_mass;inv_mat_2_type;inv_mat_2_mass;inv_mat_3_type;inv_mat_3_mass;inv_mat_4_type;inv_mat_4_mass;inv_mat_5_type;inv_mat_5_mass;mi_aluminium;mi_bamboo;mi_brass_copper;mi_cement_mortar;mi_ceramics;mi_concrete_reinforced;mi_concrete_wo_reinforcement;mi_earth;mi_EPS_XPS;mi_fungi;mi_glass;mi_metals;mi_plastics;mi_steel_reinforcement;mi_stone;mi_stone_wool;mi_straw_hemp;mi_wood;mi_other;mi_fr_aluminum;mi_fr_wood;mi_fr_copper;mi_fr_concrete;mi_fr_brick;mi_fr_plastics;mi_fr_glass;mi_fr_steel;mi_fr_other;mi_eurostat_metal_materials;mi_eurostat_non-metallic_minerals;mi_eurostat_fossil_energy_materials;mi_eurostat_biomass_based_materials;mi_hf_metals;mi_hf_cca;mi_hf_non-cca-minerals;mi_hf_bio-based;mi_hf_other-materials;GHG_sum_em_m2a;GHG_EC_share;GHG_OC_share;GHG_A123_m2a;GHG_A45_m2a;GHG_B1234_m2a;GHG_B67_m2a;GHG_C12_m2a;GHG_C34_m2a;GHG_A123_m2a_harm;GHG_A45_m2a_harm;GHG_B1234_m2a_harm;GHG_B67_m2a_harm;GHG_C12_m2a_harm;GHG_C34_m2a_harm;GHG_sum_em_m2a_harm;GHG_sum_em_capita_a;GHG_A_capita_a;GHG_B_em_capita_a;GHG_B_op_capita_a;GHG_C_capita_a;GHG_P1_sum_m2a;GHG_P2_sum_m2a;GHG_P34_sum_m2a;GHG_P4_sum_m2a;bldg_area_per_user
https://www.fwpa.com.au/images/marketaccess/PNA147-0809_Research_Report_Comparative-LCA_0.pdf;Carre,A;2011;A Comparative Life Cycle Assessment of Alternative Constructions of a Typical Australian House Design; (Technical Report);Australia;AU;Sydney;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;New construction;New Built;2011.0;2010-2014;;Other;202.0;No data;1.0;1-6;;No data;202.0;m2 GFA;;182.0;New Advanced;No data;No data;No data;Comparision between timber and steel structure design;m2 GFA;;50.0;No data;No data;;;Australian Impact Assessment Method (GWP);Process-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;14.0;Simulations;Energy simulation (dynamic);70600.0;349.504950495049;;70250.0;99.5042492917847;No data;29800.0;No data;30800.0;No data;5580.0;No data;4070.0;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.7;53.0;47.0;3.4;;0.4;3.6;;;3.4;;0.4;3.6;;;3.8;;;;;;;;;;
10.1016/j.ijsbe.2016.04.005;"Kumar Lawania, K
Biswas, W";2016;Achieving environmentally friendly building envelope for Western Australia’s housing sector: A life cycle assessment approach;International Journal of Sustainable Built Environment;Australia;AU;Perth;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;New construction;New Built;;No data;;Other;243.0;1-5000;1.0;1-6;;No data;243.0;m2 GFA;;;New Standard;No data;No data;massive brick;to assess the life cycle GHG emissions and EE consumption implications of the use of different materials in a building envelope for the construction of a typical house in Perth, WA, in order to determine the most environmentally friendly envelope.;whole building;per envelope of a typical 4x2x2 house in Perth;50.0;SimaPro;Ecoinvent;v2.2;also AusLCI;No data;Process-based;Yes;Yes;Yes;Yes;No data;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;No;No;Yes;Yes;No;No;No;No;No;not in scope;Yes;No;Yes;Yes;Yes;Yes;123.91;calculated;Energy simulation (quasi-steady);261000.0;1074.07407407407;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.56;9.85851209493382;90.14148790506617;3.14;0.41;;32.51;;;3.14;0.41;;32.51;;;3.55;;;;;;;;;;
http://dx.doi.org/10.1016/j.enbuild.2015.07.017;Islam, Jollands, Setunge, Haque, & Bhuiyan;2015;Life cycle assessment and life cycle cost implications for roofing and floor designs in residential buildings;Energy and Buildings;Australia;AU;Brisbane;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;Existing building;In use;2006.0;2005-2009;;Other;;No data;2.0;1-6;;No data;101.0;m2 NFA;;125.0;New Standard;No data;No data;No data;Comparision between various floor strucutre designs;whole building;;50.0;No data;No data;;;Australian Impact Method (GWP);Process-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;31.0;Simulations;Energy simulation (dynamic);;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.42;37.0;63.0;4.02;;1.02;7.6;;;4.02;;1.02;7.6;;;5.03999999999999;;;;;;;;;;
http://dx.doi.org/10.1016/j.enbuild.2015.07.017;Islam, Jollands, Setunge, Haque, & Bhuiyan;2015;Life cycle assessment and life cycle cost implications for roofing and floor designs in residential buildings;Energy and Buildings;Australia;AU;Brisbane;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;Existing building;In use;2006.0;2005-2009;;Other;;No data;2.0;1-6;;No data;101.0;m2 NFA;;125.0;New Standard;No data;No data;No data;Comparision between various floor strucutre designs;whole building;;50.0;No data;No data;;;Australian Impact Method (GWP);Process-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;29.0;Simulations;Energy simulation (dynamic);;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.39;38.5;61.5;3.64;;1.19;7.1;;;3.64;;1.19;7.1;;;4.83;;;;;;;;;;
http://dx.doi.org/10.1016/j.enbuild.2015.07.017;Islam, Jollands, Setunge, Haque, & Bhuiyan;2015;Life cycle assessment and life cycle cost implications for roofing and floor designs in residential buildings;Energy and Buildings;Australia;AU;Brisbane;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;Existing building;In use;2006.0;2005-2009;;Other;;No data;2.0;1-6;;No data;101.0;m2 NFA;;125.0;New Standard;No data;No data;No data;Comparision between various floor strucutre designs;whole building;;50.0;No data;No data;;;Australian Impact Method (GWP);Process-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;25.0;Simulations;Energy simulation (dynamic);;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.42;38.0;62.0;3.89;;1.15;7.21;;;3.89;;1.15;7.21;;;5.04;;;;;;;;;;
10.1016/j.enbuild.2011.11.049;"﻿Aye, Lu
Ngo, T.
Crawford, R. H.
Gammampila, R.
Mendis, P.";2012;Life cycle greenhouse gas emissions and energy analysis of prefabricated reusable building modules;Energy and Buildings;Australia;AU;Victoria, Australia;(C) Temperate;Low;Australia and New Zealand;Residential;Multi-family house;New construction;New Built;;No data;;Other;3943.0;1-5000;8.0;7-14;;No data;3943.0;m2 GFA;;;New Standard;No data;No data;frame concrete;evaluate different structural systems;m2 GFA y;No data;50.0;SimaPro;Other;No data;No data;No data;Hybrid-based;No data;Yes;No data;No data;No data;No data;No data;No data;No data;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No;No data;Yes;No;Yes;No;No;No;32.2;No data;Energy simulation (dynamic);;;;;;Concrete reinforced;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.56;21.03709171433844;78.96290828566156;;;;;;;;;;;;;;;;;;;;;;;
10.1016/j.enbuild.2011.11.049;"﻿Aye, Lu
Ngo, T.
Crawford, R. H.
Gammampila, R.
Mendis, P.";2012;Life cycle greenhouse gas emissions and energy analysis of prefabricated reusable building modules;Energy and Buildings;Australia;AU;Victoria, Australia;(C) Temperate;Low;Australia and New Zealand;Residential;Multi-family house;New construction;New Built;;No data;;Other;3943.0;1-5000;8.0;7-14;;No data;3943.0;m2 GFA;;;New Standard;No data;No data;frame steel;evaluate different structural systems;m2 GFA y;No data;50.0;SimaPro;Other;No data;No data;No data;Hybrid-based;No data;Yes;No data;No data;No data;No data;No data;No data;No data;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No;No data;Yes;No;Yes;No;No;No;34.3;No data;Energy simulation (dynamic);;;;;;Metals (iron, steel);;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.28;27.20376876397317;72.79623123602683;;;;;;;;;;;;;;;;;;;;;;;
https://www.researchgate.net/publication/228591216_The_Environmental_Impacts_of_Residential_Development_Case_Studies_of_12_Estates_in_Sydney/link/0deec520875bd11ae0000000/download;Holloway,Pullen and Troy;2007;The Environmental Impacts of Residential Development: Case Studies of 12 Estates in Sydney; (Technical Report);Australia;AU;Sydney;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;Existing building;In use;1985.0;1985-1989;;Other;;No data;1.0;1-6;;No data;164.0;m2 NFA;;;New Standard;No data;No data;No data;;whole building;;65.0;No data;No data;;;;I-O-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;91.0;Utility bills. Conversion to primary energy done with factor obtained from the European Directive 2006/32/EC;Meter data (measured);;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.1;11.0;89.0;9.33846153846154;1.12307692307692;5.63076923076923;130.730769230769;;;12.14;1.46;5.63076923076923;130.730769230769;;;19.2307692307692;;;;;;;;;;
https://www.researchgate.net/publication/228591216_The_Environmental_Impacts_of_Residential_Development_Case_Studies_of_12_Estates_in_Sydney/link/0deec520875bd11ae0000000/download;Holloway,Pullen and Troy;2007;The Environmental Impacts of Residential Development: Case Studies of 12 Estates in Sydney; (Technical Report);Australia;AU;Sydney;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;Existing building;In use;1995.0;1995-1999;;Other;;No data;2.0;1-6;;No data;323.0;m2 NFA;;;New Standard;No data;No data;No data;;whole building;;65.0;No data;No data;;;;I-O-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;65.0;Utility bills. Conversion to primary energy done with factor obtained from the European Directive 2006/32/EC;Meter data (measured);;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.6230769230769;10.8;89.2;8.03846153846153;0.953846153846154;4.76923076923076;112.692307692307;;;10.45;1.24;4.76923076923077;112.692307692307;;;16.4592307692307;;;;;;;;;;
https://www.researchgate.net/publication/228591216_The_Environmental_Impacts_of_Residential_Development_Case_Studies_of_12_Estates_in_Sydney/link/0deec520875bd11ae0000000/download;Holloway,Pullen and Troy;2007;The Environmental Impacts of Residential Development: Case Studies of 12 Estates in Sydney; (Technical Report);Australia;AU;Sydney;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;Existing building;In use;2000.0;2000-2004;;Other;;No data;2.0;1-6;;No data;219.0;m2 NFA;;;New Standard;No data;No data;No data;;whole building;;65.0;No data;No data;;;;I-O-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;62.0;Utility bills. Conversion to primary energy done with factor obtained from the European Directive 2006/32/EC;Meter data (measured);;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.2461538461538;14.7;85.3;8.4076923076923;1.0;4.98461538461538;82.5538461538461;;;10.93;1.3;4.98461538461538;82.5538461538461;;;17.2146153846153;;;;;;;;;;
https://www.researchgate.net/publication/228591216_The_Environmental_Impacts_of_Residential_Development_Case_Studies_of_12_Estates_in_Sydney/link/0deec520875bd11ae0000000/download;Holloway,Pullen and Troy;2007;The Environmental Impacts of Residential Development: Case Studies of 12 Estates in Sydney; (Technical Report);Australia;AU;Sydney;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;Existing building;In use;2000.0;2000-2004;;Other;;No data;2.0;1-6;;No data;213.0;m2 NFA;;;New Standard;No data;No data;No data;;whole building;;65.0;No data;No data;;;;I-O-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;63.0;Utility bills. Conversion to primary energy done with factor obtained from the European Directive 2006/32/EC;Meter data (measured);;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.38461538461538;10.9;89.1;3.89230769230769;0.446153846153846;2.04615384615384;52.2076923076923;;;5.06;0.58;2.04615384615384;52.2076923076923;;;7.68615384615384;;;;;;;;;;
http://dx.doi.org/10.1007/s11367-012-0533-5;Ximenes & Grant;2013;Quantifying the greenhouse benefits of the use of wood products in two popular house designs in Sydney, Australia;International Journal of Life Cycle Assessment;Australia;AU;Sydney;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;New construction;New Built;2013.0;2010-2014;;Other;;No data;1.0;1-6;;No data;221.0;m2 NFA;;;No data;No data;No data;No data;;whole building;;50.0;No data;No data;;;;Process-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;;Standard benchmarks;Energy simulation (dynamic);;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.43;35.7;64.3;5.41;0.22;;7.96;;;5.41;0.22;;7.96;;;5.63;;;;;;;;;;
http://dx.doi.org/10.1016/j.ijsbe.2016.04.005;Lawania & Biswas;2016;Achieving environmentally friendly building envelope for Western Australia's housing sector: A life cycle assessment approach;International Journal of Sustainable Built Environment;Australia;AU;Perth;(C) Temperate;Moderate;Australia and New Zealand;Residential;Single family house;New construction;New Built;2016.0;2015-2019;;Other;;No data;1.0;1-6;;No data;243.0;m2 NFA;;;New Standard;No data;No data;No data;;whole building;;50.0;No data;No data;;;Australian Impact Method (GWP);Process-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;56.0;Simulations (dynamic);Energy simulation (dynamic);262000.0;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5;46.3;53.7;2.5;;;2.9;;;2.5;;;2.9;;;2.5;;;;;;;;;;
http://dx.doi.org/10.1007/s11367-012-0533-5;Ximenes & Grant;2013;Quantifying the greenhouse benefits of the use of wood products in two popular house designs in Sydney, Australia;International Journal of Life Cycle Assessment;Australia;AU;Sydney;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;New construction;New Built;2013.0;2010-2014;;Other;;No data;2.0;1-6;;No data;296.0;m2 NFA;;;No data;No data;No data;No data;;whole building;;50.0;No data;No data;;;;Process-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;;Standard benchmarks;Energy simulation (dynamic);;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.58;17.3;82.7;3.63;0.22;;7.57;;;3.63;0.22;;7.57;;;3.85;;;;;;;;;;
http://dx.doi.org/10.1007/s11367-012-0533-5;Ximenes & Grant;2013;Quantifying the greenhouse benefits of the use of wood products in two popular house designs in Sydney, Australia;International Journal of Life Cycle Assessment;Australia;AU;Sydney;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;New construction;New Built;2013.0;2010-2014;;Other;;No data;2.0;1-6;;No data;296.0;m2 NFA;;;No data;No data;No data;No data;;whole building;;50.0;No data;No data;;;;Process-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;;Standard benchmarks;Energy simulation (dynamic);;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.42;31.1;68.9;4.03;0.27;;7.57;;;4.03;0.27;;7.57;;;4.3;;;;;;;;;;
http://dx.doi.org/10.1007/s11367-012-0533-5;Ximenes & Grant;2013;Quantifying the greenhouse benefits of the use of wood products in two popular house designs in Sydney, Australia;International Journal of Life Cycle Assessment;Australia;AU;Sydney;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;New construction;New Built;2013.0;2010-2014;;Other;;No data;1.0;1-6;;No data;221.0;m2 NFA;;;No data;No data;No data;No data;;whole building;;50.0;No data;No data;;;;Process-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;;Standard benchmarks;Energy simulation (dynamic);;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.34;22.7;77.3;3.62;0.14;;7.96;;;3.62;0.14;;7.96;;;3.76;;;;;;;;;;
https://www.researchgate.net/publication/228591216_The_Environmental_Impacts_of_Residential_Development_Case_Studies_of_12_Estates_in_Sydney/link/0deec520875bd11ae0000000/download;Holloway,Pullen and Troy;2007;The Environmental Impacts of Residential Development: Case Studies of 12 Estates in Sydney; (Technical Report);Australia;AU;Sydney;(C) Temperate;Low;Australia and New Zealand;Residential;Single family house;Existing building;In use;1978.0;1975-1979;;Other;174.0;No data;1.0;1-6;;No data;174.0;m2 GFA;;;New Standard;No data;No data;No data;The aim of the research was to make an 'account' of the water,energy consumption and GHG emissions of households in different kinds of dwellings in different kinds of developments undertaken by the NSW Landcom since its creation in 1976.;whole building;;65.0;No data;No data;;;;I-O-based;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;84.0;Utility bills. Conversion to primary energy done with factor obtained from the European Directive 2006/32/EC;Meter data (measured);;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.8153846153846;10.2;89.8;10.3307692307692;1.24615384615384;6.23846153846153;156.9;;;13.43;1.62;6.23846153846153;156.9;;;21.2884615384615;;;;;;;;;;
No data;No data;No data;No data;No data;Belgium;BE;No data;No data;No data;Western Europe;Residential;Multi-family house;No data;New Built;;>2020;24.0;Other;950.0;1-5000;;No data;;No data;;No data;;;New Advanced;-;Conceptual design;massive brick;No data;No data;No data;60.0;MMG-Building-LCA-Tool;Ecoinvent 2.2;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;No;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;No;not in scope;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.5184904830624;;;6.845805420112;0.887844143093132;4.25028291668194;25.3913605929043;0.273787462964164;0.260770540211232;8.21496650413441;1.06541297171175;4.25028291668194;25.3913605929043;0.328544955556996;0.312924648253478;14.1721319963385;495.523581621223;306.123628543536;168.240365451993;;21.1595876256927;3.20901430146935;0.567697588481512;2.28985064199803;5.6570890261146;39.583333333333336
No data;No data;No data;No data;No data;Belgium;BE;No data;No data;No data;Western Europe;Residential;Row house;No data;New Built;;>2020;4.0;Other;199.91;1-5000;;No data;;No data;;No data;;;New Advanced;-;Conceptual design;massive brick;No data;No data;No data;60.0;MMG-Building-LCA-Tool;Ecoinvent 2.2;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;No;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;No;not in scope;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.8257729037089;;;4.80882696598664;0.593472731616082;4.10572501728846;22.1716902354418;0.162408245806661;0.15533994301105;5.77059235918397;0.712167277939298;4.10572501728846;22.1716902354418;0.194889894967993;0.18640793161326;10.9697824809929;491.067565295111;269.99343313694;205.193872051534;;15.8802601066371;0.368242021633527;0.416207075214052;3.01658212470252;4.60290122060667;49.9775
